"GEOID","median_income","State","County","UnhealthyDaysMonth"
"01001",68315,"Alabama","Autauga",4.3003635569
"01003",71039,"Alabama","Baldwin",3.8764361413
"01005",39712,"Alabama","Barbour",5.4310302942
"01007",50669,"Alabama","Bibb",5.0556189336
"01009",57440,"Alabama","Blount",4.8024000348
"01011",36136,"Alabama","Bullock",5.8141217665
"01013",44429,"Alabama","Butler",5.2460762338
"01015",54339,"Alabama","Calhoun",4.9712460628
"01017",48805,"Alabama","Chambers",4.8482805596
"01019",46621,"Alabama","Cherokee",4.8918141448
"01021",62471,"Alabama","Chilton",4.7136912739
"01023",43299,"Alabama","Choctaw",5.1174926515
"01025",47549,"Alabama","Clarke",5.1585646192
"01027",48074,"Alabama","Clay",5.0592719122
"01029",51553,"Alabama","Cleburne",4.9134294659
"01031",62199,"Alabama","Coffee",4.6304141509
"01033",56149,"Alabama","Colbert",4.552855795
"01035",39888,"Alabama","Conecuh",5.2910230494
"01037",52279,"Alabama","Coosa",4.7808202325
"01039",48772,"Alabama","Covington",4.9298765919
"01041",48557,"Alabama","Crenshaw",4.9562233461
"01043",58119,"Alabama","Cullman",4.7903861336
"01045",52813,"Alabama","Dale",4.9688840821
"01047",37180,"Alabama","Dallas",5.3815908398
"01049",47920,"Alabama","DeKalb",5.3055567376
"01051",73258,"Alabama","Elmore",4.364264063
"01053",41153,"Alabama","Escambia",5.6473755354
"01055",52177,"Alabama","Etowah",4.7155208299
"01057",45650,"Alabama","Fayette",5.3005580506
"01059",47359,"Alabama","Franklin",5.1956491637
"01061",47608,"Alabama","Geneva",5.3848015382
"01063",32796,"Alabama","Greene",5.7638010691
"01065",35851,"Alabama","Hale",5.1826296834
"01067",58395,"Alabama","Henry",4.9330215927
"01069",55064,"Alabama","Houston",4.4700115734
"01071",46748,"Alabama","Jackson",5.1332007757
"01073",63595,"Alabama","Jefferson",4.0813352946
"01075",49565,"Alabama","Lamar",4.9570425938
"01077",56081,"Alabama","Lauderdale",4.5521429468
"01079",54786,"Alabama","Lawrence",5.0458346113
"01081",59288,"Alabama","Lee",4.0910269509
"01083",80146,"Alabama","Limestone",4.1986358579
"01085",33125,"Alabama","Lowndes",5.4284225467
"01087",41206,"Alabama","Macon",5.0144693755
"01089",78058,"Alabama","Madison",3.9285510785
"01091",42975,"Alabama","Marengo",4.8222701794
"01093",49743,"Alabama","Marion",5.1009522776
"01095",58272,"Alabama","Marshall",4.8547744553
"01097",55352,"Alabama","Mobile",4.485062272
"01099",39965,"Alabama","Monroe",5.206189603
"01101",56707,"Alabama","Montgomery",4.4678721678
"01103",61588,"Alabama","Morgan",4.4781181311
"01105",32332,"Alabama","Perry",5.7876533811
"01107",45339,"Alabama","Pickens",5.0528665057
"01109",42616,"Alabama","Pike",4.9282791161
"01111",49879,"Alabama","Randolph",4.9501178337
"01113",47420,"Alabama","Russell",4.8562574313
"01115",73218,"Alabama","St. Clair",4.5519763205
"01117",90618,"Alabama","Shelby",3.6211245824
"01119",31726,"Alabama","Sumter",5.1339093858
"01121",52457,"Alabama","Talladega",5.0537386599
"01123",53282,"Alabama","Tallapoosa",4.9181421034
"01125",61645,"Alabama","Tuscaloosa",4.5073534779
"01127",52987,"Alabama","Walker",4.978273695
"01129",51184,"Alabama","Washington",5.1049187455
"01131",38208,"Alabama","Wilcox",5.7427911826
"01133",49494,"Alabama","Winston",5.0654702949
"02013",79961,"Alaska","Aleutians East",4.3545892504
"02016",100662,"Alaska","Aleutians West",3.9528925378
"02020",95731,"Alaska","Anchorage",3.8809930126
"02050",64094,"Alaska","Bethel",6.5368433797
"02060",94167,"Alaska","Bristol Bay",4.2224104202
"02063",83068,"Alaska","Chugach",3.9259134565
"02066",70606,"Alaska","Copper River",4.3580140008
"02068",87292,"Alaska","Denali",3.8062646763
"02070",69412,"Alaska","Dillingham",5.8351861281
"02090",81655,"Alaska","Fairbanks North Star",4.1912660965
"02100",68276,"Alaska","Haines",3.872201979
"02105",62344,"Alaska","Hoonah-Angoon",4.7311861397
"02110",95711,"Alaska","Juneau",3.8565301496
"02122",76272,"Alaska","Kenai Peninsula",4.6141985117
"02130",82763,"Alaska","Ketchikan Gateway",4.2331009603
"02150",91138,"Alaska","Kodiak Island",3.9430030188
"02158",42663,"Alaska","Kusilvak",7.5323613667
"02164",61607,"Alaska","Lake and Peninsula",5.4387573329
"02170",86435,"Alaska","Matanuska-Susitna",4.739693805
"02180",70121,"Alaska","Nome",5.5332592165
"02185",83472,"Alaska","North Slope",4.4896010569
"02188",77647,"Alaska","Northwest Arctic",6.0828032498
"02195",77826,"Alaska","Petersburg",4.0054764366
"02198",61779,"Alaska","Prince of Wales-Hyder",4.9053458727
"02220",95261,"Alaska","Sitka",3.8472522235
"02230",79583,"Alaska","Skagway",4.0070846904
"02240",75378,"Alaska","Southeast Fairbanks",4.0939081049
"02275",61000,"Alaska","Wrangell",4.4745027717
"02282",76875,"Alaska","Yakutat",4.6648958415
"02290",47826,"Alaska","Yukon-Koyukuk",5.8092521485
"04001",37483,"Arizona","Apache",6.5741922947
"04003",58421,"Arizona","Cochise",4.6354798451
"04005",67266,"Arizona","Coconino",4.5850692621
"04007",55242,"Arizona","Gila",5.4308647625
"04009",64089,"Arizona","Graham",5.1437442873
"04011",73756,"Arizona","Greenlee",4.5545688761
"04012",46634,"Arizona","La Paz",5.6291311932
"04013",80675,"Arizona","Maricopa",4.1252926687
"04015",53592,"Arizona","Mohave",5.2493275255
"04017",50335,"Arizona","Navajo",6.0288699749
"04019",64323,"Arizona","Pima",4.4495582702
"04021",73313,"Arizona","Pinal",4.9142736242
"04023",51885,"Arizona","Santa Cruz",5.0223619271
"04025",62430,"Arizona","Yavapai",4.4219718667
"04027",56439,"Arizona","Yuma",5.2484196623
"05001",58695,"Arkansas","Arkansas",5.2203768926
"05003",44804,"Arkansas","Ashley",5.858225708
"05005",47403,"Arkansas","Baxter",5.2509373644
"05007",85269,"Arkansas","Benton",4.4587780348
"05009",52275,"Arkansas","Boone",5.1685719345
"05011",43688,"Arkansas","Bradley",5.5457211466
"05013",60237,"Arkansas","Calhoun",5.1929011764
"05015",56826,"Arkansas","Carroll",5.0919174255
"05017",36593,"Arkansas","Chicot",5.7790595024
"05019",48071,"Arkansas","Clark",5.2002772594
"05021",44685,"Arkansas","Clay",5.5091876658
"05023",52780,"Arkansas","Cleburne",5.1774553356
"05025",48913,"Arkansas","Cleveland",5.4989679913
"05027",47441,"Arkansas","Columbia",5.0946113922
"05029",50282,"Arkansas","Conway",5.6176351443
"05031",55169,"Arkansas","Craighead",5.2376314194
"05033",56702,"Arkansas","Crawford",5.2580324691
"05035",51860,"Arkansas","Crittenden",5.3195831771
"05037",48129,"Arkansas","Cross",5.483468361
"05039",40085,"Arkansas","Dallas",4.9543390782
"05041",38067,"Arkansas","Desha",6.1009627507
"05043",44968,"Arkansas","Drew",5.5282913391
"05045",61273,"Arkansas","Faulkner",5.0236299898
"05047",47695,"Arkansas","Franklin",5.7696718395
"05049",38917,"Arkansas","Fulton",5.7574137668
"05051",54229,"Arkansas","Garland",4.8198715981
"05053",68598,"Arkansas","Grant",4.8494021736
"05055",54879,"Arkansas","Greene",5.4410690466
"05057",45049,"Arkansas","Hempstead",5.3908799315
"05059",50260,"Arkansas","Hot Spring",5.4415831787
"05061",44824,"Arkansas","Howard",5.2590004305
"05063",52361,"Arkansas","Independence",5.2788253335
"05065",46159,"Arkansas","Izard",5.585148362
"05067",41929,"Arkansas","Jackson",5.6877719311
"05069",46855,"Arkansas","Jefferson",5.2200264295
"05071",42470,"Arkansas","Johnson",6.0235924564
"05073",40262,"Arkansas","Lafayette",5.8578559641
"05075",43606,"Arkansas","Lawrence",5.7696833455
"05077",33801,"Arkansas","Lee",5.8417219012
"05079",50526,"Arkansas","Lincoln",5.3989059885
"05081",58627,"Arkansas","Little River",5.1763111833
"05083",51131,"Arkansas","Logan",5.379165723
"05085",68078,"Arkansas","Lonoke",4.8914007141
"05087",51514,"Arkansas","Madison",5.5807135019
"05089",42891,"Arkansas","Marion",5.4314460039
"05091",47613,"Arkansas","Miller",5.4703398332
"05093",50012,"Arkansas","Mississippi",5.7354937668
"05095",41786,"Arkansas","Monroe",5.8202360342
"05097",47103,"Arkansas","Montgomery",5.5491490871
"05099",43421,"Arkansas","Nevada",5.7134727289
"05101",50699,"Arkansas","Newton",5.3112648501
"05103",47348,"Arkansas","Ouachita",5.468508292
"05105",53980,"Arkansas","Perry",5.2534203468
"05107",37458,"Arkansas","Phillips",6.0626411715
"05109",49248,"Arkansas","Pike",5.3342740108
"05111",43440,"Arkansas","Poinsett",5.9085371532
"05113",48449,"Arkansas","Polk",5.300143347
"05115",51678,"Arkansas","Pope",5.2575256047
"05117",47045,"Arkansas","Prairie",5.2652669186
"05119",58326,"Arkansas","Pulaski",4.6700011494
"05121",45993,"Arkansas","Randolph",5.7724270402
"05123",39822,"Arkansas","St. Francis",5.9714363269
"05125",73236,"Arkansas","Saline",4.3856713039
"05127",45340,"Arkansas","Scott",5.4063029798
"05129",42063,"Arkansas","Searcy",5.8240308262
"05131",54047,"Arkansas","Sebastian",5.3229835399
"05133",53567,"Arkansas","Sevier",5.6962558351
"05135",43332,"Arkansas","Sharp",5.5348886128
"05137",37664,"Arkansas","Stone",5.9009655858
"05139",49745,"Arkansas","Union",5.0468985205
"05141",45768,"Arkansas","Van Buren",5.8431349707
"05143",61985,"Arkansas","Washington",5.0247127052
"05145",51144,"Arkansas","White",5.1314437709
"05147",49608,"Arkansas","Woodruff",5.6223148524
"05149",55879,"Arkansas","Yell",5.8334840314
"06001",122488,"California","Alameda",3.8422362146
"06003",101125,"California","Alpine",4.4077414406
"06005",74853,"California","Amador",4.3934964947
"06007",66085,"California","Butte",4.8944546293
"06009",77526,"California","Calaveras",4.7668852133
"06011",69619,"California","Colusa",5.2337210228
"06013",120020,"California","Contra Costa",3.9461303924
"06015",61149,"California","Del Norte",5.1262329692
"06017",99246,"California","El Dorado",3.7839470727
"06019",67756,"California","Fresno",5.0375110591
"06021",64033,"California","Glenn",5.1646725357
"06023",57881,"California","Humboldt",4.8996975061
"06025",53847,"California","Imperial",5.7002900254
"06027",63417,"California","Inyo",4.5787598072
"06029",63883,"California","Kern",5.0315084453
"06031",68540,"California","Kings",5.184848728
"06033",56259,"California","Lake",5.0091885569
"06035",59515,"California","Lassen",5.0749773825
"06037",83411,"California","Los Angeles",4.6108325173
"06039",73543,"California","Madera",5.5914420532
"06041",142019,"California","Marin",3.8047724355
"06043",60021,"California","Mariposa",4.6375876299
"06045",61335,"California","Mendocino",4.8391460871
"06047",64772,"California","Merced",5.377656236
"06049",54962,"California","Modoc",4.9370595823
"06051",82038,"California","Mono",4.3092847695
"06053",91043,"California","Monterey",4.8677469588
"06055",105809,"California","Napa",4.1255434229
"06057",79395,"California","Nevada",4.1969630966
"06059",109361,"California","Orange",3.9887161662
"06061",109375,"California","Placer",4.0292717971
"06063",67885,"California","Plumas",4.4888151391
"06065",84505,"California","Riverside",4.7291408701
"06067",84010,"California","Sacramento",4.3810038219
"06069",104451,"California","San Benito",4.5562402476
"06071",77423,"California","San Bernardino",4.7999234243
"06073",96974,"California","San Diego",4.2125006923
"06075",136689,"California","San Francisco",3.5653854023
"06077",82837,"California","San Joaquin",4.7593553809
"06079",90158,"California","San Luis Obispo",4.158978579
"06081",149907,"California","San Mateo",3.5587320238
"06083",92332,"California","Santa Barbara",4.4493582659
"06085",153792,"California","Santa Clara",3.4196133338
"06087",104409,"California","Santa Cruz",4.1656520646
"06089",68347,"California","Shasta",4.5794343765
"06091",61108,"California","Sierra",4.5433854961
"06093",53898,"California","Siskiyou",4.9610577697
"06095",97037,"California","Solano",4.153693374
"06097",99266,"California","Sonoma",4.2864017166
"06099",74872,"California","Stanislaus",4.9372258943
"06101",72654,"California","Sutter",4.8225666666
"06103",59029,"California","Tehama",5.0064727262
"06105",47317,"California","Trinity",5.177041343
"06107",64474,"California","Tulare",5.1482614641
"06109",70432,"California","Tuolumne",4.5340033433
"06111",102141,"California","Ventura",4.3904929606
"06113",85097,"California","Yolo",4.3697577496
"06115",66693,"California","Yuba",5.1780676205
"08001",86297,"Colorado","Adams",4.1138821009
"08003",52271,"Colorado","Alamosa",4.554623145
"08005",92292,"Colorado","Arapahoe",3.6518642365
"08007",66813,"Colorado","Archuleta",3.9908482411
"08009",42115,"Colorado","Baca",5.0306625793
"08011",45776,"Colorado","Bent",5.211134766
"08013",99770,"Colorado","Boulder",3.7278539626
"08014",117541,"Colorado","Broomfield",3.3686107555
"08015",65703,"Colorado","Chaffee",4.008848566
"08017",65577,"Colorado","Cheyenne",4.2430235779
"08019",87169,"Colorado","Clear Creek",3.4467358423
"08021",44093,"Colorado","Conejos",4.6344077498
"08023",34578,"Colorado","Costilla",5.0821149065
"08025",40685,"Colorado","Crowley",5.1481644615
"08027",66250,"Colorado","Custer",4.0315486968
"08029",56349,"Colorado","Delta",4.4699124753
"08031",85853,"Colorado","Denver",3.7703257467
"08033",64708,"Colorado","Dolores",4.1220715061
"08035",139010,"Colorado","Douglas",2.9301741747
"08037",98887,"Colorado","Eagle",3.5095010752
"08039",124360,"Colorado","Elbert",3.5981647952
"08041",82748,"Colorado","El Paso",4.1162259606
"08043",56165,"Colorado","Fremont",4.4316145454
"08045",82772,"Colorado","Garfield",3.8302267112
"08047",95902,"Colorado","Gilpin",3.7081741253
"08049",79367,"Colorado","Grand",3.7603582218
"08051",76538,"Colorado","Gunnison",3.5098408287
"08053",58712,"Colorado","Hinsdale",3.530371373
"08055",49631,"Colorado","Huerfano",4.3293014491
"08057",38686,"Colorado","Jackson",4.8396726556
"08059",103167,"Colorado","Jefferson",3.6668816919
"08061",45250,"Colorado","Kiowa",4.7040312518
"08063",58992,"Colorado","Kit Carson",4.5775009547
"08065",78942,"Colorado","Lake",3.7009354208
"08067",81936,"Colorado","La Plata",4.0461904483
"08069",87199,"Colorado","Larimer",3.9393868113
"08071",48965,"Colorado","Las Animas",4.8811168837
"08073",59167,"Colorado","Lincoln",4.4178506954
"08075",54864,"Colorado","Logan",4.4747258376
"08077",68077,"Colorado","Mesa",4.3488268195
"08079",58929,"Colorado","Mineral",3.4466259805
"08081",63983,"Colorado","Moffat",4.5443759272
"08083",61377,"Colorado","Montezuma",4.4698343222
"08085",62817,"Colorado","Montrose",4.2746044655
"08087",70471,"Colorado","Morgan",4.6760604479
"08089",47500,"Colorado","Otero",5.2898930171
"08091",78750,"Colorado","Ouray",3.4769991164
"08093",85019,"Colorado","Park",3.6970903949
"08095",58474,"Colorado","Phillips",4.5666918793
"08097",96123,"Colorado","Pitkin",3.2111650029
"08099",49422,"Colorado","Prowers",4.8161155349
"08101",59436,"Colorado","Pueblo",4.4988856335
"08103",69882,"Colorado","Rio Blanco",4.3337174697
"08105",57591,"Colorado","Rio Grande",4.1820497067
"08107",95144,"Colorado","Routt",3.579998585
"08109",51946,"Colorado","Saguache",4.8820177381
"08111",67344,"Colorado","San Juan",4.1054487468
"08113",72829,"Colorado","San Miguel",3.5212882911
"08115",45855,"Colorado","Sedgwick",4.4319772057
"08117",100611,"Colorado","Summit",3.4952544019
"08119",69655,"Colorado","Teller",3.7910954274
"08121",59087,"Colorado","Washington",4.272562077
"08123",89182,"Colorado","Weld",4.009289775
"08125",60118,"Colorado","Yuma",4.4654311569
"09110",88190,"Connecticut","Capitol",4.0023164007
"09120",83147,"Connecticut","Greater Bridgeport",3.9286266111
"09130",99742,"Connecticut","Lower Connecticut River Valley",3.7110859721
"09140",82939,"Connecticut","Naugatuck Valley",4.1712934757
"09150",83119,"Connecticut","Northeastern Connecticut",4.3910418674
"09160",87971,"Connecticut","Northwest Hills",3.9416351193
"09170",83617,"Connecticut","South Central Connecticut",4.2131183177
"09180",80330,"Connecticut","Southeastern Connecticut",4.2792905134
"09190",118930,"Connecticut","Western Connecticut",3.4430331094
"10001",69278,"Delaware","Kent",4.0650666578
"10003",85309,"Delaware","New Castle",3.5959405155
"10005",75406,"Delaware","Sussex",3.7137367332
"11001",101722,"District of Columbia","District of Columbia",3.1415423584
"12001",57566,"Florida","Alachua",4.2825990962
"12003",67872,"Florida","Baker",4.5471564739
"12005",65999,"Florida","Bay",4.1634789944
"12007",54759,"Florida","Bradford",4.9197655218
"12009",71308,"Florida","Brevard",3.9430305376
"12011",70331,"Florida","Broward",3.7482898127
"12013",41526,"Florida","Calhoun",5.3976679843
"12015",62164,"Florida","Charlotte",4.1588147266
"12017",52569,"Florida","Citrus",4.3737511105
"12019",82242,"Florida","Clay",4.1675898388
"12021",82011,"Florida","Collier",3.7018283889
"12023",53501,"Florida","Columbia",4.9142932037
"12027",45000,"Florida","DeSoto",5.3434533624
"12029",45057,"Florida","Dixie",5.1848128477
"12031",65579,"Florida","Duval",4.2315173787
"12033",61642,"Florida","Escambia",4.4943854473
"12035",69251,"Florida","Flagler",4.1211805727
"12037",58107,"Florida","Franklin",4.9261354038
"12039",45721,"Florida","Gadsden",5.1927229088
"12041",56823,"Florida","Gilchrist",4.8170281142
"12043",37221,"Florida","Glades",5.4332030099
"12045",56250,"Florida","Gulf",4.5985015076
"12047",47668,"Florida","Hamilton",5.5130484948
"12049",44665,"Florida","Hardee",5.2293047927
"12051",49259,"Florida","Hendry",5.4688329471
"12053",59202,"Florida","Hernando",4.6030740903
"12055",53679,"Florida","Highlands",4.8557729905
"12057",70612,"Florida","Hillsborough",4.2218716544
"12059",46063,"Florida","Holmes",5.3669072912
"12061",67543,"Florida","Indian River",3.7555768942
"12063",46144,"Florida","Jackson",5.0209036469
"12065",51573,"Florida","Jefferson",4.3392036165
"12067",57852,"Florida","Lafayette",5.2490976737
"12069",66239,"Florida","Lake",3.9589652208
"12071",69368,"Florida","Lee",3.8774559089
"12073",61317,"Florida","Leon",4.2132467868
"12075",49933,"Florida","Levy",5.0512550769
"12077",51723,"Florida","Liberty",5.1867891101
"12079",43386,"Florida","Madison",5.3009177192
"12081",71385,"Florida","Manatee",3.9840726591
"12083",55265,"Florida","Marion",4.505982388
"12085",77894,"Florida","Martin",3.9323133739
"12086",64215,"Florida","Miami-Dade",4.0886822876
"12087",80111,"Florida","Monroe",3.898333765
"12089",84085,"Florida","Nassau",3.9303514338
"12091",73988,"Florida","Okaloosa",4.0875847776
"12093",50476,"Florida","Okeechobee",5.024355584
"12095",72629,"Florida","Orange",4.2078859779
"12097",64312,"Florida","Osceola",4.1323379534
"12099",76066,"Florida","Palm Beach",3.776425161
"12101",63187,"Florida","Pasco",4.3104812644
"12103",66406,"Florida","Pinellas",3.9276596052
"12105",60901,"Florida","Polk",4.6575073444
"12107",44852,"Florida","Putnam",5.4750914191
"12109",100020,"Florida","St. Johns",3.3514419906
"12111",66154,"Florida","St. Lucie",4.317859013
"12113",84715,"Florida","Santa Rosa",4.0192960908
"12115",77213,"Florida","Sarasota",3.3260849769
"12117",79490,"Florida","Seminole",3.7407972438
"12119",70105,"Florida","Sumter",3.691613647
"12121",49729,"Florida","Suwannee",4.8594263122
"12123",46239,"Florida","Taylor",5.1554229626
"12125",64043,"Florida","Union",4.9217173712
"12127",63075,"Florida","Volusia",4.2372722813
"12129",72035,"Florida","Wakulla",4.0158455359
"12131",74832,"Florida","Walton",4.0596130107
"12133",47536,"Florida","Washington",4.9664151399
"13001",43268,"Georgia","Appling",5.4103424801
"13003",38007,"Georgia","Atkinson",6.0047523486
"13005",43938,"Georgia","Bacon",5.1777106973
"13007",45417,"Georgia","Baker",5.2132858307
"13009",54699,"Georgia","Baldwin",4.6458574067
"13011",69096,"Georgia","Banks",4.7494839689
"13013",75053,"Georgia","Barrow",4.2260360375
"13015",74812,"Georgia","Bartow",4.4529544726
"13017",38255,"Georgia","Ben Hill",5.5166355774
"13019",48670,"Georgia","Berrien",5.2138783682
"13021",48897,"Georgia","Bibb",4.8953693638
"13023",56021,"Georgia","Bleckley",4.7773289728
"13025",40166,"Georgia","Brantley",5.3593266579
"13027",42263,"Georgia","Brooks",5.4285596721
"13029",90627,"Georgia","Bryan",3.7657392424
"13031",53675,"Georgia","Bulloch",4.648454688
"13033",50321,"Georgia","Burke",4.8704520363
"13035",60076,"Georgia","Butts",4.7199513639
"13037",48663,"Georgia","Calhoun",5.3168389294
"13039",68104,"Georgia","Camden",4.4890879515
"13043",45519,"Georgia","Candler",5.3820764298
"13045",66895,"Georgia","Carroll",4.6860673215
"13047",68896,"Georgia","Catoosa",4.2041486882
"13049",45770,"Georgia","Charlton",5.1209197598
"13051",66171,"Georgia","Chatham",3.7588621044
"13053",52943,"Georgia","Chattahoochee",4.8687680496
"13055",43556,"Georgia","Chattooga",5.4287703107
"13057",100824,"Georgia","Cherokee",3.8814818973
"13059",48692,"Georgia","Clarke",4.722548965
"13061",43264,"Georgia","Clay",5.1409327612
"13063",56207,"Georgia","Clayton",4.8331999256
"13065",53350,"Georgia","Clinch",5.9234813833
"13067",94244,"Georgia","Cobb",3.5411658694
"13069",48398,"Georgia","Coffee",5.2371606515
"13071",47235,"Georgia","Colquitt",5.1592846622
"13073",92571,"Georgia","Columbia",3.7943299725
"13075",46706,"Georgia","Cook",5.3359185614
"13077",90031,"Georgia","Coweta",4.0000022105
"13079",56948,"Georgia","Crawford",4.7664238153
"13081",47463,"Georgia","Crisp",5.3268637115
"13083",59531,"Georgia","Dade",4.4390143989
"13085",84516,"Georgia","Dawson",4.0295775954
"13087",47383,"Georgia","Decatur",5.2714117389
"13089",76044,"Georgia","DeKalb",3.8110407599
"13091",46091,"Georgia","Dodge",4.92347379
"13093",54109,"Georgia","Dooly",4.9086400183
"13095",45640,"Georgia","Dougherty",4.8774452753
"13097",76930,"Georgia","Douglas",4.0642255264
"13099",48355,"Georgia","Early",5.1587724478
"13101",61184,"Georgia","Echols",4.7324230309
"13103",79474,"Georgia","Effingham",4.1605329803
"13105",48190,"Georgia","Elbert",4.836168765
"13107",47905,"Georgia","Emanuel",5.119782677
"13109",55222,"Georgia","Evans",5.2479597785
"13111",54857,"Georgia","Fannin",4.6605914529
"13113",105910,"Georgia","Fayette",3.359415486
"13115",57868,"Georgia","Floyd",4.5517811644
"13117",131660,"Georgia","Forsyth",3.2830933721
"13119",52597,"Georgia","Franklin",4.9927438676
"13121",86267,"Georgia","Fulton",3.622947122
"13123",70334,"Georgia","Gilmer",4.2824080414
"13125",60469,"Georgia","Glascock",4.7927657934
"13127",65970,"Georgia","Glynn",4.3685661965
"13129",57555,"Georgia","Gordon",4.9770268279
"13131",51929,"Georgia","Grady",4.9504635811
"13133",77527,"Georgia","Greene",4.24939187
"13135",82296,"Georgia","Gwinnett",3.8825714818
"13137",61292,"Georgia","Habersham",4.6615089639
"13139",74153,"Georgia","Hall",4.2520118606
"13141",31767,"Georgia","Hancock",5.2821115414
"13143",65940,"Georgia","Haralson",4.4899000898
"13145",85936,"Georgia","Harris",3.7729977747
"13147",61765,"Georgia","Hart",4.7195263585
"13149",62965,"Georgia","Heard",4.7929379696
"13151",79663,"Georgia","Henry",3.8519640947
"13153",76968,"Georgia","Houston",4.2305313032
"13155",46383,"Georgia","Irwin",5.1759682994
"13157",82056,"Georgia","Jackson",4.4125958907
"13159",57374,"Georgia","Jasper",4.5642640651
"13161",41780,"Georgia","Jeff Davis",5.3900320843
"13163",46865,"Georgia","Jefferson",5.2181318467
"13165",31463,"Georgia","Jenkins",5.7843076979
"13167",47796,"Georgia","Johnson",5.4103774494
"13169",66288,"Georgia","Jones",4.3455417857
"13171",64966,"Georgia","Lamar",4.5109925787
"13173",39971,"Georgia","Lanier",5.4155687562
"13175",46776,"Georgia","Laurens",4.8307126422
"13177",83632,"Georgia","Lee",3.8556367717
"13179",55149,"Georgia","Liberty",4.4182934947
"13181",50754,"Georgia","Lincoln",4.6552002695
"13183",56819,"Georgia","Long",4.761273266
"13185",52821,"Georgia","Lowndes",4.5702503111
"13187",67592,"Georgia","Lumpkin",4.5192279927
"13189",54752,"Georgia","McDuffie",4.9790483833
"13191",51262,"Georgia","McIntosh",4.9579959183
"13193",33960,"Georgia","Macon",5.6140676701
"13195",53626,"Georgia","Madison",4.8919764336
"13197",48836,"Georgia","Marion",5.1210527041
"13199",52392,"Georgia","Meriwether",4.9457671234
"13201",52132,"Georgia","Miller",5.1178636871
"13205",45966,"Georgia","Mitchell",5.345835301
"13207",74867,"Georgia","Monroe",4.2679214154
"13209",49138,"Georgia","Montgomery",4.9617580447
"13211",81524,"Georgia","Morgan",3.9884377347
"13213",60617,"Georgia","Murray",5.0074583827
"13215",54561,"Georgia","Muscogee",4.7294086976
"13217",70732,"Georgia","Newton",4.3950652732
"13219",116221,"Georgia","Oconee",3.21198554
"13221",66672,"Georgia","Oglethorpe",4.4204927944
"13223",89237,"Georgia","Paulding",4.0838545909
"13225",60940,"Georgia","Peach",4.5013788604
"13227",72558,"Georgia","Pickens",4.5605721638
"13229",54861,"Georgia","Pierce",4.92908669
"13231",83866,"Georgia","Pike",4.1766685914
"13233",51956,"Georgia","Polk",4.8630246948
"13235",42545,"Georgia","Pulaski",5.1609075713
"13237",60825,"Georgia","Putnam",4.4566044255
"13239",38889,"Georgia","Quitman",5.0629246189
"13241",57261,"Georgia","Rabun",4.4022114481
"13243",24638,"Georgia","Randolph",6.0257990086
"13245",50605,"Georgia","Richmond",4.8680185916
"13247",68999,"Georgia","Rockdale",4.2956048484
"13249",53274,"Georgia","Schley",4.8250069834
"13251",49941,"Georgia","Screven",4.77196271
"13253",46063,"Georgia","Seminole",4.8165373465
"13255",57367,"Georgia","Spalding",4.8569641426
"13257",52901,"Georgia","Stephens",4.7816895829
"13259",43094,"Georgia","Stewart",4.9903147061
"13261",38899,"Georgia","Sumter",5.0219200923
"13263",48065,"Georgia","Talbot",4.9995577074
"13265",45881,"Georgia","Taliaferro",4.8222864037
"13267",51868,"Georgia","Tattnall",5.0968871228
"13269",40727,"Georgia","Taylor",5.6257035747
"13271",41801,"Georgia","Telfair",5.7039525845
"13273",43507,"Georgia","Terrell",5.476822898
"13275",55958,"Georgia","Thomas",4.3481840481
"13277",52561,"Georgia","Tift",5.0864701577
"13279",47310,"Georgia","Toombs",5.0304395028
"13281",55574,"Georgia","Towns",4.4187698966
"13283",38641,"Georgia","Treutlen",5.6855721275
"13285",53599,"Georgia","Troup",4.8095429322
"13287",39666,"Georgia","Turner",5.5708241966
"13289",50446,"Georgia","Twiggs",4.8527023555
"13291",59783,"Georgia","Union",4.4387650175
"13293",48740,"Georgia","Upson",5.0859516523
"13295",52276,"Georgia","Walker",4.8899769169
"13297",79425,"Georgia","Walton",4.2680674213
"13299",44138,"Georgia","Ware",5.2374150233
"13301",45091,"Georgia","Warren",5.1384537743
"13303",43810,"Georgia","Washington",5.1248289237
"13305",49847,"Georgia","Wayne",5.2480232945
"13307",35000,"Georgia","Webster",5.1711831741
"13309",36354,"Georgia","Wheeler",5.3909079133
"13311",66256,"Georgia","White",4.3444891571
"13313",59659,"Georgia","Whitfield",4.6733853206
"13315",46759,"Georgia","Wilcox",5.1235667492
"13317",51780,"Georgia","Wilkes",4.8529407774
"13319",40757,"Georgia","Wilkinson",5.0340637008
"13321",56496,"Georgia","Worth",4.8866568262
"15001",74238,"Hawaii","Hawaii",3.8511672972
"15003",99816,"Hawaii","Honolulu",3.2455065678
"15005",87813,"Hawaii","Kalawao",3.5623098798
"15007",88869,"Hawaii","Kauai",3.5931315761
"15009",95379,"Hawaii","Maui",3.5686843316
"16001",83881,"Idaho","Ada",3.7935390559
"16003",55891,"Idaho","Adams",4.3162258404
"16005",60998,"Idaho","Bannock",4.4586727965
"16007",63244,"Idaho","Bear Lake",4.3914675609
"16009",54191,"Idaho","Benewah",4.7675695244
"16011",69433,"Idaho","Bingham",4.5264047874
"16013",81794,"Idaho","Blaine",3.5420573225
